5542,Merauke,Papua,"Merauke, Merauke Sub-District, Merauke Regency, Papua, Indonesia",-8.4991117,140.4049814,Merauke,Indonesia,done,Asia/Jayapura
5468,Mios Wundi,Papua,"Pulau Mioswundi, Wundi, Padaido, Kabupaten Biak Numfor, Papua, Indonesia",-1.2530556,136.375,,Indonesia,done,Asia/Jayapura
5515,Modan,Papua,"Modan, Kuri II / Naramasa, Kuri, Kabupaten Teluk Bintuni, Papua Bar., Indonesia",-2.4,133.9,Modan,Indonesia,done,Asia/Jayapura
5476A,Nabire,Papua,"Nabire Regency, Papua, Indonesia",-3.362368,135.488997,,Indonesia,done,Asia/Jayapura
5491,Pulau Mutus,Papua,"Mutus-kecil, Mutus, West Waigeo, Raja Ampat Regency, West Papua, Indonesia",-0.35,130.3333333,,Indonesia,done,Asia/Jayapura
5492,Pulau Ju,Papua,"Pulau Ju, Manyaifun, Waigeo Bar. Kepulau, Raja Ampat Regency, West Papua, Indonesia",-0.3175,130.1458333,,Indonesia,done,Asia/Jayapura
5523,Pulau Lakahia,Papua,"Lakahia Island, Indonesia",-4.0757014,134.6078335,,Indonesia,done,Asia/Jayapura
5490,Pulau Saonek,Papua,"Saonek, South Waigeo, Raja Ampat Regency, West Papua, Indonesia",-0.4785581,130.8095699,,Indonesia,done,Asia/Jayapura
5488,Pulau-Pulau Ayu,Papua,"Aju Island, Kepulauan Ayau, Raja Ampat Regency, West Papua, Indonesia",0.376937,131.0469639,,Indonesia,done,Asia/Jayapura
5476,Pulau-Pulau Moor,Papua,"Pulau Pulau Moor, Indonesia",-2.9397222,135.7202778,,Indonesia,done,Asia/Jayapura
5500,Sailolof,Papua,"Sailolof, Salawati Sel., Sorong, Papua Bar., Indonesia",-1.254003,130.775463,Sailolof,Indonesia,done,Asia/Jayapura
5463,Sarmi,Papua,"Sarmi, Sarmi Sub-District, Sarmi Regency, Papua, Indonesia",-1.8526967,138.7507552,Sarmi,Indonesia,done,Asia/Jayapura
